city,timestamp,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,ozone,sulphur_dioxide,us_aqi,european_aqi,temperature,humidity,wind_speed,pressure,precipitation,cloudcover
Karachi,2026-02-03 09:00:00+00:00,64.69999694824219,26.799999237060547,453.0,4.5,127.0,12.0,112.41667175292967,72.37333679199219,27.700000762939453,23.586719512939453,4.913043975830078,1018.0,0.0,2.0
Karachi,2026-02-03 10:00:00+00:00,59.400001525878906,25.200000762939453,492.0,1.2999999523162842,131.0,11.699999809265137,112.75000762939452,72.4800033569336,27.89999961853028,23.47560691833496,5.606067657470703,1017.5,0.0,0.0
Karachi,2026-02-03 11:00:00+00:00,56.29999923706055,24.600000381469727,605.0,0.0,132.0,12.199999809265137,112.92707824707033,72.53666687011719,27.64999961853028,24.83333778381348,7.244860172271728,1017.2000122070312,0.0,0.0
Karachi,2026-02-03 12:00:00+00:00,50.400001525878906,23.100000381469727,736.0,8.699999809265137,123.0,13.399999618530272,113.02082824707033,72.56666564941406,26.100000381469727,36.20366668701172,10.534229278564451,1017.4000244140624,0.0,0.0
Karachi,2026-02-03 13:00:00+00:00,54.0,30.600000381469727,881.0,38.400001525878906,92.0,17.100000381469727,112.83333587646484,72.50666809082031,24.75,38.5766830444336,10.137691497802734,1017.5,0.0,0.0
Karachi,2026-02-03 14:00:00+00:00,77.80000305175781,56.79999923706055,1044.0,79.0999984741211,50.0,22.299999237060547,112.90624237060548,72.52999877929688,23.700000762939453,39.72652053833008,7.848082542419434,1017.9000244140624,0.0,0.0
Karachi,2026-02-03 15:00:00+00:00,87.80000305175781,68.5,1180.0,107.5,19.0,26.89999961853028,113.14584350585938,72.6066665649414,22.850000381469727,44.42196273803711,7.748367786407471,1018.0999755859376,0.0,0.0
Karachi,2026-02-03 16:00:00+00:00,96.4000015258789,75.9000015258789,1299.0,112.5999984741211,10.0,30.89999961853028,113.70832824707033,72.78666687011719,22.100000381469727,49.85931015014648,8.08999252319336,1018.7000122070312,0.0,0.0
Karachi,2026-02-03 17:00:00+00:00,100.4000015258789,79.9000015258789,1391.0,105.5,13.0,34.29999923706055,115.47917175292967,73.35334014892578,21.850000381469727,50.6253776550293,8.477215766906738,1019.2999877929688,0.0,0.0
Karachi,2026-02-03 18:00:00+00:00,88.9000015258789,75.19999694824219,1386.0,96.3000030517578,16.0,34.70000076293945,118.67707061767578,74.37666320800781,21.600000381469727,50.05734252929688,7.771330833435059,1019.4000244140624,0.0,0.0
Karachi,2026-02-03 19:00:00+00:00,76.4000015258789,65.4000015258789,1215.0,88.19999694824219,15.0,29.89999961853028,121.94790649414062,75.42333221435547,21.049999237060547,47.30504608154297,9.021574020385742,1019.2999877929688,0.0,0.0
Karachi,2026-02-03 20:00:00+00:00,65.69999694824219,54.70000076293945,948.0,77.9000015258789,15.0,22.100000381469727,124.34375,76.19000244140625,20.600000381469727,44.09172821044922,6.698805809020996,1019.2000122070312,0.0,0.0
Karachi,2026-02-03 21:00:00+00:00,56.70000076293945,45.5,722.0,66.0999984741211,18.0,15.699999809265137,125.74999237060548,76.63999938964844,20.14999961853028,43.81543731689453,5.9044389724731445,1018.7000122070312,0.0,0.0
Karachi,2026-02-03 22:00:00+00:00,49.59999847412109,38.29999923706055,564.0,50.70000076293945,28.0,12.399999618530272,126.33332061767578,76.82666015625,19.39999961853028,45.74509048461914,7.1003098487854,1018.5,0.0,0.0
Karachi,2026-02-03 23:00:00+00:00,44.0,33.29999923706055,448.0,33.79999923706055,42.0,10.399999618530272,126.28125,76.81000518798828,18.600000381469727,48.7468147277832,8.619349479675293,1018.4000244140624,0.0,0.0
Karachi,2026-02-04 00:00:00+00:00,40.400001525878906,30.5,430.0,22.5,49.0,9.100000381469728,125.82293701171876,76.66334533691406,18.299999237060547,51.216590881347656,8.149847030639648,1019.0,0.0,0.0
Karachi,2026-02-04 01:00:00+00:00,38.09999847412109,28.700000762939453,599.0,24.600000381469727,47.0,9.800000190734863,125.07292938232422,76.42333984375,18.049999237060547,52.02675628662109,8.43506908416748,1019.2000122070312,0.0,0.0
Karachi,2026-02-04 02:00:00+00:00,38.79999923706055,29.700000762939453,866.0,27.39999961853028,45.0,10.699999809265137,124.09375,76.11000061035156,17.850000381469727,52.50652313232422,9.39627456665039,1019.9000244140624,0.0,0.0
Karachi,2026-02-04 03:00:00+00:00,42.09999847412109,33.29999923706055,1019.0,27.5,50.0,11.600000381469728,122.91667175292967,75.73332977294922,18.39999961853028,51.41754531860352,10.957845687866213,1020.5,0.0,0.0
Karachi,2026-02-04 04:00:00+00:00,44.0,36.59999847412109,943.0,22.700000762939453,66.0,12.5,121.52084350585938,75.28666687011719,20.5,46.36392974853516,11.588700294494627,1021.0999755859376,0.0,0.0
Karachi,2026-02-04 05:00:00+00:00,48.900001525878906,36.20000076293945,753.0,15.399999618530272,88.0,13.300000190734863,120.06251525878906,74.82000732421875,23.64999961853028,38.785911560058594,11.109076499938965,1021.4000244140624,0.0,0.0
Karachi,2026-02-04 06:00:00+00:00,49.70000076293945,30.0,587.0,9.5,107.0,13.600000381469728,118.58333587646484,74.34666442871094,26.25,30.201574325561523,14.009967803955078,1021.4000244140624,0.0,0.0
Karachi,2026-02-04 07:00:00+00:00,43.0,22.39999961853028,485.0,6.400000095367432,119.0,13.0,116.99999237060548,73.83999633789062,27.450000762939453,22.79295539855957,15.12106990814209,1020.5999755859376,0.0,0.0
Karachi,2026-02-04 08:00:00+00:00,35.900001525878906,18.299999237060547,406.0,4.599999904632568,128.0,11.899999618530272,115.54167175292967,73.37332916259766,28.100000381469727,20.526966094970703,14.455018997192385,1019.5999755859376,0.0,0.0
Karachi,2026-02-04 09:00:00+00:00,32.5,17.200000762939453,362.0,3.799999952316284,133.0,11.0,114.32292175292967,72.98332977294922,28.549999237060547,18.89607048034668,13.529966354370115,1018.5999755859376,0.0,0.0
Karachi,2026-02-04 10:00:00+00:00,30.39999961853028,16.799999237060547,357.0,3.700000047683716,135.0,10.600000381469728,113.32291412353516,72.66333770751953,28.700000762939453,18.077699661254883,13.14123249053955,1017.7000122070312,0.0,0.0
Karachi,2026-02-04 11:00:00+00:00,28.799999237060547,16.5,387.0,4.699999809265137,133.0,10.300000190734863,112.44790649414062,72.38333129882812,28.600000381469727,18.118209838867188,12.991211891174316,1017.2999877929688,0.0,0.0
Karachi,2026-02-04 12:00:00+00:00,29.200000762939453,16.899999618530273,450.0,7.199999809265137,124.0,10.399999618530272,111.60416412353516,72.11333465576172,28.14999961853028,18.798452377319336,13.3637113571167,1017.0999755859376,0.0,0.0
Karachi,2026-02-04 13:00:00+00:00,26.299999237060547,18.0,579.0,13.600000381469728,110.0,10.600000381469728,110.95833587646484,71.90666961669922,27.39999961853028,20.423067092895508,11.098864555358888,1017.2999877929688,0.0,0.0
Karachi,2026-02-04 14:00:00+00:00,28.200000762939453,21.600000381469727,741.0,22.299999237060547,91.0,10.800000190734863,109.64582824707033,71.4866714477539,26.350000381469727,23.068389892578125,10.829957962036133,1017.7999877929688,0.0,0.0
Karachi,2026-02-04 15:00:00+00:00,28.600000381469727,22.5,831.0,27.799999237060547,77.0,10.899999618530272,105.97917175292967,70.3133316040039,25.25,27.34806060791016,11.98859405517578,1018.5999755859376,0.0,11.0
Karachi,2026-02-04 16:00:00+00:00,28.799999237060547,22.600000381469727,790.0,27.39999961853028,71.0,10.800000190734863,101.18749237060548,68.77999877929688,24.14999961853028,32.176204681396484,13.369771003723145,1019.2000122070312,0.0,20.0
Karachi,2026-02-04 17:00:00+00:00,29.700000762939453,23.5,677.0,23.89999961853028,70.0,10.5,96.28546142578124,67.00333404541016,23.25,35.760704040527344,14.264361381530762,1019.2000122070312,0.0,0.0
Karachi,2026-02-04 18:00:00+00:00,31.299999237060547,25.100000381469727,572.0,20.200000762939453,70.0,10.399999618530272,91.28546142578124,65.12333679199219,22.549999237060547,38.60447311401367,13.874018669128418,1019.0999755859376,0.0,2.0
Karachi,2026-02-04 19:00:00+00:00,34.099998474121094,28.100000381469727,497.0,17.0,72.0,10.399999618530272,86.84396362304688,63.45333099365234,22.0,39.78266525268555,13.529966354370115,1019.0,0.0,6.0
Karachi,2026-02-04 20:00:00+00:00,38.900001525878906,32.900001525878906,429.0,13.5,76.0,10.600000381469728,83.53722381591797,62.209999084472656,21.5,41.5789680480957,14.083778381347656,1018.7999877929688,0.0,9.0
Karachi,2026-02-04 21:00:00+00:00,44.900001525878906,39.09999847412109,382.0,10.5,80.0,11.0,81.60460662841797,61.48332977294922,21.200000762939453,42.35041809082031,14.197196006774902,1018.7000122070312,0.0,25.0
Karachi,2026-02-04 22:00:00+00:00,49.59999847412109,43.70000076293945,349.0,7.699999809265137,85.0,11.800000190734863,81.0372314453125,61.269996643066406,20.799999237060547,42.67154312133789,14.037692070007324,1018.2000122070312,0.0,1.0
Karachi,2026-02-04 23:00:00+00:00,51.20000076293945,44.400001525878906,337.0,5.300000190734863,89.0,12.899999618530272,81.51595306396484,61.45000076293945,20.450000762939453,42.28239822387695,14.00302791595459,1018.0999755859376,0.0,91.0
Karachi,2026-02-05 00:00:00+00:00,52.20000076293945,41.400001525878906,375.0,5.199999809265137,89.0,13.699999809265137,82.50000762939453,61.81999969482422,20.100000381469727,42.91197204589844,14.13315200805664,1018.0999755859376,0.0,2.0
Karachi,2026-02-05 01:00:00+00:00,51.59999847412109,37.79999923706055,515.0,9.399999618530272,81.0,13.699999809265137,83.46631622314453,62.1833381652832,19.75,43.40421676635742,13.90201473236084,1018.4000244140624,0.0,21.0
Karachi,2026-02-05 02:00:00+00:00,50.5,36.0,705.0,15.100000381469728,70.0,13.800000190734863,84.27305603027344,62.48666763305664,19.450000762939453,43.617862701416016,13.130132675170898,1019.0999755859376,0.0,2.0
Karachi,2026-02-05 03:00:00+00:00,48.09999847412109,36.09999847412109,817.0,18.299999237060547,66.0,14.0,84.83155822753906,62.6966667175293,19.450000762939453,43.76781845092773,13.184308052062988,1019.7999877929688,0.0,0.0
Karachi,2026-02-05 04:00:00+00:00,45.29999923706055,36.59999847412109,779.0,16.5,76.0,14.5,85.07978820800781,62.790000915527344,20.75,40.80332946777344,12.232056617736816,1020.2000122070312,0.0,0.0
Karachi,2026-02-05 05:00:00+00:00,41.0,31.299999237060547,664.0,12.300000190734863,94.0,15.0,85.07978057861328,62.78999710083008,23.0,35.32427978515625,12.232056617736816,1020.9000244140624,0.0,0.0
Karachi,2026-02-05 06:00:00+00:00,33.400001525878906,24.600000381469727,564.0,8.600000381469727,110.0,15.300000190734863,84.6453857421875,62.62666702270508,25.299999237060547,29.12244033813477,13.378250122070312,1021.0,0.0,0.0
Karachi,2026-02-05 07:00:00+00:00,28.600000381469727,22.0,505.0,6.5,123.0,14.899999618530272,84.16665649414062,62.44666290283203,27.0,23.898447036743164,12.574259757995604,1020.2000122070312,0.0,0.0
Karachi,2026-02-05 08:00:00+00:00,26.600000381469727,21.600000381469727,460.0,5.099999904632568,134.0,14.300000190734863,84.1312026977539,62.43333435058594,28.100000381469727,21.337060928344727,11.1962308883667,1019.2000122070312,0.0,0.0
Karachi,2026-02-05 09:00:00+00:00,25.299999237060547,21.39999961853028,441.0,4.599999904632568,142.0,14.0,84.42375183105469,62.54333114624024,28.700000762939453,20.31800842285156,9.9261474609375,1018.2999877929688,0.0,0.0
Karachi,2026-02-05 10:00:00+00:00,25.600000381469727,21.89999961853028,390.0,2.0999999046325684,148.0,13.899999618530272,84.79609680175781,63.272727966308594,28.850000381469727,20.000852584838867,8.996397972106934,1017.7000122070312,0.0,0.0
Karachi,2026-02-05 11:00:00+00:00,26.200000762939453,22.600000381469727,365.0,0.4000000059604645,150.0,14.100000381469728,85.24822235107422,63.6363639831543,28.64999961853028,20.09218978881836,8.93677806854248,1017.4000244140624,0.0,0.0
Karachi,2026-02-05 12:00:00+00:00,24.600000381469727,21.700000762939453,554.0,9.100000381469728,140.0,17.899999618530273,85.78900146484375,63.0566635131836,28.049999237060547,20.879093170166016,8.790562629699707,1017.5,0.0,0.0
Karachi,2026-02-05 13:00:00+00:00,34.099998474121094,31.200000762939453,1223.0,40.5,105.0,22.89999961853028,87.96768188476562,63.21666717529297,27.200000762939453,23.537193298339844,7.010762691497803,1017.9000244140624,0.0,0.0
Karachi,2026-02-05 14:00:00+00:00,60.29999923706055,57.29999923706055,2106.0,83.4000015258789,56.0,29.89999961853028,90.30611419677734,63.65666961669922,25.700000762939453,28.145477294921875,3.2048087120056152,1018.4000244140624,0.0,0.0
Karachi,2026-02-05 15:00:00+00:00,74.5,71.5,2589.0,112.9000015258789,20.0,35.5,90.54964447021484,64.84666442871094,24.549999237060547,30.24540328979492,4.18669319152832,1019.0999755859376,0.0,0.0
Karachi,2026-02-05 16:00:00+00:00,82.4000015258789,79.19999694824219,2290.0,116.5999984741211,10.0,39.400001525878906,94.89360809326172,66.47999572753906,23.5,33.2296257019043,6.542201042175293,1019.4000244140624,0.0,0.0
Karachi,2026-02-05 17:00:00+00:00,82.4000015258789,79.5999984741211,1592.0,106.8000030517578,14.0,41.900001525878906,99.91134643554688,68.36666870117188,22.549999237060547,34.954246520996094,7.695919990539551,1019.5999755859376,0.0,0.0
Karachi,2026-02-05 18:00:00+00:00,71.9000015258789,69.5999984741211,1020.0,96.0999984741211,18.0,41.09999847412109,105.73957824707033,70.2366714477539,21.799999237060547,34.3801383972168,6.297428131103516,1019.7000122070312,0.0,0.0
Karachi,2026-02-05 19:00:00+00:00,58.20000076293945,56.29999923706055,785.0,88.5,18.0,34.5,110.375,71.72000122070312,21.39999961853028,34.62504196166992,8.242742538452148,1019.5,0.0,0.0
Karachi,2026-02-05 20:00:00+00:00,46.400001525878906,44.09999847412109,678.0,80.0,18.0,24.700000762939453,113.31249237060548,72.65999603271484,20.450000762939453,37.35057067871094,8.77580738067627,1018.9000244140624,0.0,0.0
Karachi,2026-02-05 21:00:00+00:00,38.400001525878906,35.900001525878906,598.0,70.19999694824219,20.0,16.899999618530273,114.47915649414062,73.03333282470703,19.64999961853028,40.48905563354492,8.258450508117676,1018.9000244140624,0.0,0.0
Karachi,2026-02-05 22:00:00+00:00,32.900001525878906,30.299999237060547,484.0,56.900001525878906,27.0,13.300000190734863,114.14582824707033,72.92666625976562,18.75,43.72025680541992,7.421589851379394,1018.5999755859376,0.0,0.0
Karachi,2026-02-05 23:00:00+00:00,29.0,26.5,397.0,42.5,35.0,11.800000190734863,112.74999237060548,72.4800033569336,17.899999618530273,47.076904296875,7.166170597076416,1018.5,0.0,0.0
Karachi,2026-02-06 00:00:00+00:00,28.0,25.600000381469727,420.0,39.900001525878906,32.0,11.5,110.88540649414062,71.88333129882812,17.5,49.62369155883789,6.601363182067871,1018.5999755859376,0.0,0.0
Karachi,2026-02-06 01:00:00+00:00,26.100000381469727,23.89999961853028,646.0,42.59999847412109,26.0,12.0,109.23957824707033,71.3566665649414,17.299999237060547,50.773902893066406,7.289443969726562,1019.2000122070312,0.0,1.0
Karachi,2026-02-06 02:00:00+00:00,27.39999961853028,25.600000381469727,981.0,45.900001525878906,18.0,13.0,107.79166412353516,70.8933334350586,17.100000381469727,51.42026138305664,7.521329402923584,1019.9000244140624,0.0,52.0
Karachi,2026-02-06 03:00:00+00:00,34.099998474121094,32.599998474121094,1226.0,45.900001525878906,23.0,15.600000381469728,106.70832061767578,70.54666137695312,17.399999618530273,49.76693344116211,7.570706844329834,1020.2999877929688,0.0,0.0
Karachi,2026-02-06 04:00:00+00:00,36.59999847412109,35.29999923706055,1309.0,39.79999923706055,49.0,21.700000762939453,106.34373474121094,70.43000030517578,19.5,43.63200378417969,7.084320545196533,1021.2000122070312,0.0,0.0
Karachi,2026-02-06 05:00:00+00:00,34.29999923706055,32.5,1301.0,30.299999237060547,88.0,29.5,106.20832824707033,70.38666534423828,22.75,34.651729583740234,4.599695205688477,1021.4000244140624,0.0,0.0
Karachi,2026-02-06 06:00:00+00:00,27.200000762939453,24.0,1223.0,22.0,121.0,34.79999923706055,106.33332824707033,70.42666625976562,25.39999961853028,28.06262588500977,2.9024126529693604,1021.2999877929688,0.0,9.0
Karachi,2026-02-06 07:00:00+00:00,27.0,23.200000762939453,1036.0,15.899999618530272,145.0,35.5,106.27082824707033,70.40666198730469,26.89999961853028,23.70567321777344,1.4843180179595947,1020.5999755859376,0.0,0.0
Karachi,2026-02-06 08:00:00+00:00,29.0,24.200000762939453,778.0,10.800000190734863,164.0,33.70000076293945,106.39582824707033,70.44666290283203,27.64999961853028,21.75153923034668,4.383286476135254,1019.7000122070312,0.0,7.0
Karachi,2026-02-06 09:00:00+00:00,32.400001525878906,26.5,582.0,7.900000095367432,176.0,32.0,106.66665649414062,70.53333282470703,27.850000381469727,24.12345314025879,10.00903606414795,1018.9000244140624,0.0,2.0
Karachi,2026-02-06 10:00:00+00:00,35.900001525878906,28.39999961853028,486.0,7.199999809265137,181.0,31.700000762939453,107.19791412353516,70.70333862304688,27.25,30.68703842163086,13.379461288452148,1018.0999755859376,0.0,40.0
Karachi,2026-02-06 11:00:00+00:00,37.29999923706055,29.299999237060547,453.0,8.600000381469727,180.0,31.600000381469727,107.87499237060548,70.91999816894531,27.100000381469727,28.337108612060547,12.18960189819336,1017.7000122070312,0.0,98.0
Karachi,2026-02-06 12:00:00+00:00,43.20000076293945,34.20000076293945,505.0,12.100000381469728,177.0,32.70000076293945,108.57291412353516,71.1433334350586,26.350000381469727,28.81548118591309,11.699999809265137,1017.5999755859376,0.0,100.0
Karachi,2026-02-06 13:00:00+00:00,43.900001525878906,38.20000076293945,721.0,22.600000381469727,147.0,29.39999961853028,128.5714111328125,71.55999755859375,25.0,36.38031005859375,9.208191871643066,1017.7999877929688,0.0,66.0
Karachi,2026-02-06 14:00:00+00:00,44.79999923706055,40.59999847412109,1022.0,36.900001525878906,104.0,24.799999237060547,141.11395263671875,71.7933349609375,23.39999961853028,50.70187377929688,7.758814334869385,1018.0,0.0,93.0
Karachi,2026-02-06 15:00:00+00:00,42.09999847412109,38.59999847412109,1197.0,46.0,73.0,20.799999237060547,137.5,71.23666381835938,22.14999961853028,64.53685760498047,8.117980003356934,1018.5,0.0,53.0
Karachi,2026-02-06 16:00:00+00:00,39.29999923706055,35.900001525878906,1129.0,45.20000076293945,62.0,18.200000762939453,122.19388580322266,70.13999938964844,21.600000381469727,69.13585662841797,9.761577606201172,1019.0,0.0,79.0
Karachi,2026-02-06 17:00:00+00:00,37.59999847412109,33.599998474121094,935.0,39.400001525878906,63.0,16.200000762939453,100.92709350585938,68.69666290283203,21.200000762939453,69.94920349121094,9.181764602661133,1019.5,0.0,50.0
Karachi,2026-02-06 18:00:00+00:00,37.5,33.099998474121094,753.0,33.70000076293945,64.0,14.5,96.71099090576172,67.163330078125,20.450000762939453,76.84854888916016,7.5170207023620605,1019.7999877929688,0.0,100.0
Karachi,2026-02-06 19:00:00+00:00,38.5,33.79999923706055,624.0,30.200000762939453,64.0,13.0,93.47517395019533,65.94666290283203,20.25,79.80864715576172,7.329338073730469,1019.2000122070312,0.0,100.0
Karachi,2026-02-06 20:00:00+00:00,39.29999923706055,34.29999923706055,507.0,27.0,66.0,11.899999618530272,91.48048400878906,65.19666290283203,20.0,80.53892517089844,9.473541259765623,1018.9000244140624,0.0,100.0
Karachi,2026-02-06 21:00:00+00:00,38.400001525878906,33.599998474121094,424.0,23.5,68.0,11.0,90.61170196533205,64.87000274658203,19.75,81.27788543701172,8.93677806854248,1018.5,0.0,100.0
Karachi,2026-02-06 22:00:00+00:00,36.400001525878906,32.0,333.0,17.600000381469727,74.0,10.100000381469728,90.40779113769533,64.79332733154297,19.25,86.54754638671875,8.36758041381836,1017.9000244140624,0.0,93.0
Karachi,2026-02-06 23:00:00+00:00,34.29999923706055,30.39999961853028,276.0,11.5,80.0,9.5,90.55850219726562,64.8499984741211,18.75,90.1419906616211,8.322932243347168,1017.4000244140624,0.0,97.0
Karachi,2026-02-07 00:00:00+00:00,34.79999923706055,30.600000381469727,400.0,12.800000190734863,73.0,10.100000381469728,90.9042510986328,64.97999572753906,18.600000381469727,83.76923370361328,7.059121608734131,1017.4000244140624,0.0,100.0
Karachi,2026-02-07 01:00:00+00:00,36.59999847412109,31.89999961853028,913.0,27.200000762939453,55.0,13.0,91.34750366210938,65.14666748046875,18.049999237060547,83.9754638671875,5.863138675689697,1017.5999755859376,0.0,100.0
Karachi,2026-02-07 02:00:00+00:00,43.79999923706055,38.29999923706055,1606.0,46.5,31.0,17.100000381469727,92.05673217773438,65.413330078125,17.200000762939453,86.34910583496094,3.78428316116333,1018.2000122070312,0.0,98.0
Karachi,2026-02-07 03:00:00+00:00,60.09999847412109,53.29999923706055,2008.0,57.09999847412109,23.0,20.799999237060547,93.18262481689452,65.836669921875,16.899999618530273,85.21192932128906,4.1750688552856445,1018.7000122070312,0.0,98.0
Karachi,2026-02-07 04:00:00+00:00,61.5,55.59999847412109,1836.0,50.79999923706055,44.0,23.700000762939453,95.01773071289062,66.52666473388672,19.299999237060547,71.87805938720703,4.04499626159668,1019.0999755859376,0.0,100.0
Karachi,2026-02-07 05:00:00+00:00,54.70000076293945,39.5,1372.0,35.70000076293945,80.0,26.299999237060547,96.81737518310548,67.20333099365234,22.450000762939453,57.5142822265625,2.79435133934021,1019.5,0.0,71.0
Karachi,2026-02-07 06:00:00+00:00,58.09999847412109,35.599998474121094,986.0,22.700000762939453,111.0,28.100000381469727,97.4379425048828,67.4366683959961,25.0,50.79208755493164,2.27683973312378,1019.5999755859376,0.0,84.0
Karachi,2026-02-07 07:00:00+00:00,58.0,32.099998474121094,818.0,15.100000381469728,130.0,29.200000762939453,98.46630096435548,67.82332611083984,26.75,42.48887634277344,3.5501549243927,1018.7999877929688,0.0,80.0
Karachi,2026-02-07 08:00:00+00:00,55.79999923706055,29.100000381469727,728.0,9.5,143.0,29.5,99.25531005859376,68.1199951171875,27.25,45.63070297241211,7.421589851379394,1017.5999755859376,0.0,100.0
Karachi,2026-02-07 09:00:00+00:00,53.20000076293945,28.299999237060547,661.0,6.900000095367432,149.0,29.100000381469727,99.68970489501952,68.2833251953125,27.049999237060547,54.34691619873047,10.789494514465332,1016.5,0.0,96.0
Karachi,2026-02-07 10:00:00+00:00,51.900001525878906,28.600000381469727,589.0,7.599999904632568,148.0,27.700000762939453,99.84928131103516,68.34333038330078,26.89999961853028,49.355613708496094,12.136324882507324,1015.7999877929688,0.0,99.0
Karachi,2026-02-07 11:00:00+00:00,52.20000076293945,29.700000762939453,540.0,11.199999809265137,140.0,25.39999961853028,99.86700439453124,68.3499984741211,26.350000381469727,47.34049224853516,11.32856559753418,1015.4000244140624,0.0,98.0
Karachi,2026-02-07 12:00:00+00:00,50.20000076293945,32.79999923706055,544.0,16.100000381469727,140.0,27.200000762939453,99.9024658203125,68.36332702636719,25.450000762939453,52.07171630859375,9.5042724609375,1015.0,0.0,97.0
Karachi,2026-02-07 13:00:00+00:00,49.400001525878906,36.20000076293945,613.0,25.600000381469727,115.0,24.600000381469727,99.77835083007812,68.31665802001953,23.950000762939453,68.07379150390625,9.904906272888184,1015.2999877929688,0.0,98.0
Karachi,2026-02-07 14:00:00+00:00,50.29999923706055,39.29999923706055,734.0,38.900001525878906,80.0,20.89999961853028,99.6010513305664,68.25,22.549999237060547,78.63402557373047,8.32876968383789,1015.7999877929688,0.0,100.0
Karachi,2026-02-07 15:00:00+00:00,50.5,39.0,900.0,50.20000076293945,51.0,18.5,99.48580169677734,68.2066650390625,21.89999961853028,84.13928985595703,7.808764457702637,1016.4000244140624,0.0,99.0
Karachi,2026-02-07 16:00:00+00:00,51.20000076293945,38.900001525878906,1163.0,57.29999923706055,36.0,18.39999961853028,99.52127075195312,68.2199935913086,21.39999961853028,87.56568908691406,5.994297027587891,1017.0,0.0,98.0
Karachi,2026-02-07 17:00:00+00:00,53.900001525878906,41.59999847412109,1471.0,62.20000076293945,27.0,19.5,99.7872314453125,68.31999969482422,20.850000381469727,90.01004791259766,4.379589080810547,1017.2999877929688,0.0,86.0
Karachi,2026-02-07 18:00:00+00:00,60.09999847412109,48.20000076293945,1663.0,65.69999694824219,20.0,20.299999237060547,100.58332824707033,68.58666229248047,20.200000762939453,91.9539566040039,4.613761901855469,1017.2999877929688,0.0,94.0
Karachi,2026-02-07 19:00:00+00:00,66.80000305175781,56.09999847412109,1661.0,67.9000015258789,13.0,20.100000381469727,102.15624237060548,69.08999633789062,20.100000381469727,91.37493896484376,5.122889995574951,1016.9000244140624,0.0,95.0
Karachi,2026-02-07 20:00:00+00:00,69.80000305175781,60.29999923706055,1542.0,68.5999984741211,8.0,19.600000381469727,104.47917175292967,69.83333587646484,19.450000762939453,93.65606689453124,4.792869567871094,1016.7999877929688,0.0,85.0
Karachi,2026-02-07 21:00:00+00:00,71.19999694824219,61.5,1376.0,67.4000015258789,5.0,18.89999961853028,107.1875,70.70000457763672,19.0,93.0477294921875,5.854844093322754,1016.5999755859376,0.0,87.0
Karachi,2026-02-07 22:00:00+00:00,72.19999694824219,61.900001525878906,1117.0,63.09999847412109,4.0,17.600000381469727,110.09375762939452,71.6300048828125,18.75,91.28951263427734,4.843304634094238,1016.0999755859376,0.0,42.0
Karachi,2026-02-07 23:00:00+00:00,71.5,61.20000076293945,810.0,56.900001525878906,5.0,16.200000762939453,113.20832824707033,72.62666320800781,18.14999961853028,91.83216094970705,4.782718658447266,1016.0,0.0,48.0
Karachi,2026-02-08 00:00:00+00:00,66.5999984741211,57.900001525878906,658.0,51.59999847412109,6.0,15.0,116.41667175292967,73.65333557128906,17.25,95.05292510986328,3.976329803466797,1015.7999877929688,0.0,38.0
Karachi,2026-02-08 01:00:00+00:00,64.30000305175781,56.5,818.0,49.20000076293945,3.0,15.100000381469728,119.26042175292967,74.5633316040039,17.0,92.35166931152344,5.223103046417236,1015.9000244140624,0.0,45.0
Karachi,2026-02-08 02:00:00+00:00,65.9000015258789,58.70000076293945,1132.0,45.79999923706055,0.0,15.600000381469728,121.82291412353516,75.38333129882812,16.850000381469727,89.14083862304688,5.411986351013184,1016.4000244140624,0.0,45.0
Karachi,2026-02-08 03:00:00+00:00,74.5,68.0,1331.0,42.400001525878906,10.0,18.39999961853028,123.94792175292967,76.0633316040039,17.100000381469727,84.41145324707031,5.039999961853027,1017.0,0.0,34.0
Karachi,2026-02-08 04:00:00+00:00,73.80000305175781,65.0,1279.0,39.79999923706055,42.0,25.700000762939453,125.47916412353516,76.55333709716797,18.89999961853028,72.7434310913086,3.617955207824707,1017.5,0.0,5.0
Karachi,2026-02-08 05:00:00+00:00,68.0,51.900001525878906,1111.0,37.20000076293945,87.0,35.20000076293945,126.45833587646484,76.86666870117188,21.549999237060547,63.37477111816406,2.52642035484314,1017.7000122070312,0.0,48.0
Karachi,2026-02-08 06:00:00+00:00,67.0999984741211,47.79999923706055,970.0,33.20000076293945,124.0,42.0,127.75,77.27999877929688,24.100000381469727,48.76982498168945,0.1799999922513961,1017.7000122070312,0.0,100.0
Karachi,2026-02-08 07:00:00+00:00,65.9000015258789,45.79999923706055,916.0,25.700000762939453,148.0,44.09999847412109,129.02085876464844,77.68667602539062,26.0,38.92900466918945,3.5364389419555664,1017.0999755859376,0.0,9.0
Karachi,2026-02-08 08:00:00+00:00,64.5,44.0,887.0,16.799999237060547,166.0,43.5,130.44793701171875,78.14334106445312,26.5,39.72014617919922,7.689602851867676,1015.7000122070312,0.0,2.0
Karachi,2026-02-08 09:00:00+00:00,60.79999923706055,40.20000076293945,842.0,10.899999618530272,174.0,41.59999847412109,132.00001525878906,78.63999938964844,26.450000762939453,42.12871170043945,9.983105659484863,1014.2999877929688,0.0,3.0
